กำหนดส่ง,แผ่นหน้า,"ลอน C",แผ่นกลาง,"ลอน B",แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับเส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,"% ที่เกิน"
2024/06/04,KB160,CM127,,,KB160,3,175,0,175,0,0,12181180820,U,1420,1560,Y,A,10
2024/06/04,KB160,CM127,,,KB160,3,195,0,195,0,0,12181180655,U,3960,4150,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,195,0,195,0,0,12181180658,U,6320,6630,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,195,0,195,0,0,12181180659,U,5140,5390,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,205,0,205,0,0,12181180636,U,2670,2800,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,205,0,205,0,0,12181180819,U,4050,4250,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,205,0,205,0,0,12181180824,U,2430,2550,Y,A,5
2024/06/04,KB160,CM127,,,KB160,3,214,1491,120,94,0,12181181266,B,1000,1100,N,Y,10
2024/06/04,KB160,CM127,,,KB160,3,264,0,264,0,0,12181180687,U,2000,2200,Y,A,10
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181181214,V,7460,7830,Y,Y,5
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181181169,V,1560,1710,Y,A,10
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181181178,V,2180,2280,Y,A,5
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,215,1320,215,0,0,12181181175,V,2280,2390,Y,A,5
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,421,1464,126,169,126,12181181271,A,5000,5250,N,Y,5
2024/06/04,KB160,CM127,CM127,CM127,KB160,5,553,1376,129,295,129,12181181280,A,7000,7350,N,Y,5
2024/06/04,KB230,CM127,,,KB160,3,0,0,0,0,0,12181180693,W,1550,1700,Y,A,10
2024/06/04,KB230,CM127,,,KB160,3,0,0,0,0,0,12181180696,W,1040,1140,Y,A,10
2024/06/04,KB230,CM127,,,KB160,3,0,0,0,0,0,12181180700,W,2330,2440,Y,A,5
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,235,0,235,0,0,12181180808,U,1310,1440,Y,A,10
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,235,0,235,0,0,12181180811,U,3330,3490,Y,A,5
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,551,1382,128,295,128,12181181283,A,1900,2090,N,Y,10
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,565,1450,135,295,135,12181180959,A,17000,17340,N,Y,2
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,565,1450,135,295,135,12181180960,A,17000,17340,N,Y,2
2024/06/04,KB230,CM127,CM127,CM127,KB230,5,611,1474,128,355,128,12181181282,A,2000,2200,N,Y,10
2024/06/04,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181181232,V,1780,1950,Y,A,10
2024/06/04,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181181202,V,4720,4950,Y,A,5
2024/06/04,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181181235,V,2380,2490,Y,A,5
2024/06/04,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181181255,V,9520,9990,Y,A,5
2024/06/04,KB230,CM147,CM147,CM147,KB230,5,390,1060,92,206,92,12181181275,A,200,220,N,Y,10
2024/06/04,KI128,,,CM112,KB120,3,350,1020,103,144,103,12181181363,A,1000,1100,N,Y,10
2024/06/04,KI128,,,CM127,KB120,3,350,1285,118,114,118,12181181398,A,1000,1100,X,Y,10
2024/06/04,KI158,CM112,,,CM127,3,463,1000,98,267,98,12181181124,A,8000,8400,N,Y,5
2024/06/04,KI158,CM112,,,CM127,3,765,1895,215,335,215,12181181131,A,1200,1320,N,Y,10
2024/06/04,KI158,CM127,CM127,CM127,CM127,5,659,1468,154,351,154,12181180767,A,2000,2200,N,Y,10
2024/06/04,KL205,,,CM197,KL205,3,1066,881,1066,0,0,12181180240,G,7000,7350,Y,Y,5
2024/06/04,KS121,CM112,CM112,CM112,KB120,5,743,1938,156,431,156,12181181299,A,1000,1100,N,Y,10
2024/06/04,KS121,CM112,CM112,CM112,KB120,5,748,1938,158,432,158,12181181300,A,1000,1100,N,Y,10
2024/06/04,KS121,CM112,CM112,CM112,KB120,5,748,1938,158,432,158,12181181301,A,800,880,N,Y,10
2024/06/04,KS121,CM127,,,CM127,3,204,591,53,98,53,12181181268,A,1000,1100,N,A,10
2024/06/04,KS121,CM127,,,CM127,3,320,580,60,200,60,12181181269,A,1000,1100,N,Y,10
2024/06/04,KS121,CM127,,,CM127,3,395,1053,118,159,118,12181181270,A,1000,1100,N,Y,10
2024/06/04,KS121,CM127,,,KB120,3,388,1453,128,132,128,12181181214,E,7460,7830,N,Y,5
2024/06/04,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181181169,E,1560,1710,N,Y,10
2024/06/04,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181181178,E,2180,2280,N,Y,5
2024/06/04,KS121,CM127,,,KB120,3,492,1383,135,222,135,12181181175,E,2280,2390,N,Y,5
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,433,1440,104,225,104,12181180894,E,2400,2520,N,Y,5
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,433,1440,104,225,104,12181181343,E,400,440,N,Y,10
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,440,1440,107,226,107,12181180892,A,2400,2520,N,Y,5
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,440,1440,107,226,107,12181181337,A,2800,2940,N,Y,5
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181181328,E,800,880,N,Y,10
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181181339,E,800,880,N,Y,10
2024/06/04,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181181341,E,800,880,N,Y,10
2024/06/04,KS161,CM112,,,KB160,3,501,1274,108,285,108,12181180326,A,920,1010,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,355,922,67,221,67,12181180513,A,1220,1340,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,523,1260,148,227,148,12181181314,A,700,770,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,543,1320,158,227,158,12181181315,A,3600,3780,N,Y,5
2024/06/04,KS161,CM127,,,KB120,3,828,1819,180,468,180,12181181302,A,600,660,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,828,1819,180,468,180,12181181303,A,600,660,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,828,1819,180,468,180,12181181304,A,600,660,N,Y,10
2024/06/04,KS161,CM127,,,KB120,3,828,1819,180,468,180,12181181305,A,1000,1100,N,Y,10
2024/06/04,KS161,CM127,,,KB160,3,462,1438,151,160,151,12181180438,A,2000,2200,N,Y,10
2024/06/04,KS161,CM127,,,KB160,3,469,998,99,271,99,12181181357,A,2520,2640,W,Y,5
2024/06/04,KS161,CM127,,,KB160,3,580,1325,151,278,151,12181180687,A,2000,2200,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,CM127,5,433,1250,116,201,116,12181181321,E,7280,7640,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,CM127,5,433,1250,116,201,116,12181181322,E,7280,7640,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,CM127,5,437,1172,101,235,101,12181180947,E,4160,4360,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181181243,E,4800,5040,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,405,1346,127,151,127,12181181201,E,3210,3370,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,418,1190,106,206,106,12181181185,E,7020,7370,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,423,1480,119,185,119,12181181296,E,1600,1760,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,423,1480,119,185,119,12181181346,E,3200,3360,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,423,1480,119,185,119,12181181350,E,1600,1760,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,430,1480,122,186,122,12181181331,A,2400,2520,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,438,1370,126,186,126,12181181233,E,3400,3570,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,445,1370,130,185,130,12181181200,A,1850,2030,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181181294,A,4800,5040,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181181335,A,6000,6300,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181181336,A,400,440,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,508,1244,122,264,122,12181181196,E,3340,3500,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,508,1244,122,264,122,12181181199,E,1290,1410,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,508,1244,122,264,122,12181181360,E,800,880,N,A,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,523,1510,129,265,129,12181181356,E,1600,1760,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,543,1220,139,265,139,12181180903,E,3600,3780,N,Y,5
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,543,1220,139,265,139,12181181297,E,800,880,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,543,1220,139,265,139,12181181353,E,400,440,N,Y,10
2024/06/04,KS161,CM127,CM127,CM127,KB160,5,585,1380,125,335,125,12181181325,A,400,440,N,Y,10
2024/06/04,KS161,CM147,,,KB120,3,808,1930,180,448,180,12181181309,A,600,660,N,Y,10
2024/06/04,KS161,CM147,,,KB120,3,808,1930,180,448,180,12181181310,A,800,880,N,Y,10
2024/06/04,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181181235,E,2380,2490,N,Y,5
2024/06/04,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181181255,E,9520,9990,N,Y,5
2024/06/04,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181181202,E,4720,4950,N,Y,5
2024/06/04,KS161,CM147,CM127,CM127,CM147,5,507,1448,133,241,133,12181181319,A,5200,5460,N,Y,5
2024/06/04,KS161,CM147,CM127,CM127,CM147,5,507,1448,133,241,133,12181181320,A,5200,5460,N,Y,5
2024/06/04,KS161,CM147,CM147,CM147,KB160,5,530,1380,125,280,125,12181181295,A,12000,12240,N,Y,2
2024/06/04,KS161,CM147,CM147,CM147,KB160,5,530,1380,125,280,125,12181181326,A,3240,3400,N,Y,5
2024/06/04,KS161,CM147,CM147,CM147,KB160,5,530,1380,125,280,125,12181181332,A,4000,4200,N,Y,5
2024/06/04,KS161,CM147,CM147,CM147,KB160,5,578,1380,122,334,122,12181181333,E,2800,2940,N,Y,5
2024/06/04,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181162,E,860,940,N,Y,10
2024/06/04,KS231,CM127,,,KB120,3,310,918,95,120,95,12181181276,A,5000,5250,N,Y,5
2024/06/04,KS231,CM127,,,KB160,3,304,903,68,168,68,12181180640,A,1530,1830,X,Y,20
2024/06/04,KS231,CM127,,,KB160,3,334,674,68,198,68,12181180634,A,7790,8180,N,Y,5
2024/06/04,KS231,CM127,,,KB160,3,334,674,68,198,68,12181180639,A,1270,1390,N,Y,10
2024/06/04,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180924,E,1650,1810,N,Y,10
2024/06/04,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180926,E,540,590,N,Y,10
2024/06/04,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180928,E,810,890,N,Y,10
2024/06/04,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180929,E,620,680,W,Y,10
2024/06/04,KS231,CM127,,,KB160,3,507,1228,144,219,144,12181181106,A,720,790,X,Y,10
2024/06/04,KS231,CM127,,,KB230,3,301,990,86,129,86,12181180663,A,5840,7000,X,Y,20
2024/06/04,KS231,CM127,,,KB230,3,366,1223,108,150,108,12181180657,A,1830,2190,X,Y,20
2024/06/04,KS231,CM127,,,KB230,3,366,1223,108,150,108,12181180661,A,1830,2190,X,Y,20
2024/06/04,KS231,CM127,,,KB230,3,373,865,69,235,69,12181180693,A,1550,1700,N,Y,10
2024/06/04,KS231,CM127,,,KB230,3,373,865,69,235,69,12181180696,A,1040,1140,N,Y,10
2024/06/04,KS231,CM127,,,KB230,3,373,865,69,235,69,12181180700,A,2330,2440,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,365,984,105,155,105,12181180660,A,2250,2360,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180679,A,1400,1540,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180820,A,1420,1560,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,380,1320,107,166,107,12181180843,A,310,340,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,390,900,90,210,90,12181180655,A,3960,4150,X,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,390,900,90,210,90,12181180658,A,6320,6630,X,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,390,900,90,210,90,12181180659,A,5140,5390,X,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181181000,A,1420,1560,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181181023,A,1510,1660,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181181024,A,1510,1660,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181181025,A,1510,1660,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181181075,A,1510,1660,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181181020,A,880,960,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181181021,A,2040,2140,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181180636,A,2670,2800,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181180819,A,4050,4250,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181180824,A,2430,2550,N,A,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,410,1130,87,236,87,12181180666,A,4260,4470,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181056,A,1030,1130,X,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181181395,A,1070,1170,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,431,1014,118,195,118,12181181012,A,1160,1270,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180993,A,2400,2520,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181042,A,2290,2400,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181119,A,8240,8650,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181393,A,200,220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181378,A,4520,4740,X,A,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181064,A,1070,1170,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181065,A,2170,2270,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181067,A,1110,1220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181397,A,200,220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181409,A,200,220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181180965,A,1220,1340,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181181366,A,200,220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181181367,A,200,220,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181181372,A,2510,2630,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181102,A,1700,1870,X,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181181017,A,2140,2240,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181181376,A,500,550,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,498,1350,122,254,122,12181181355,E,1200,1320,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,505,1340,107,291,107,12181180633,A,4410,4630,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,509,1614,153,203,153,12181180810,A,530,580,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,509,1614,153,203,153,12181180813,A,820,900,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181180977,A,710,780,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,528,1150,99,330,99,12181181293,E,1200,1320,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,535,1130,125,285,125,12181181324,A,3200,3360,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,535,1130,125,285,125,12181181330,A,6000,6300,N,A,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,535,1310,155,225,155,12181181284,A,500,550,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181181084,A,2030,2130,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,573,1254,124,325,124,12181181358,E,1700,1870,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB160,5,615,1550,140,335,140,12181181327,A,2400,2520,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,280,860,85,110,85,12181180665,A,1450,1590,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,319,890,89,141,89,12181180915,A,1680,1840,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,367,1220,102,163,102,12181180686,A,1490,1780,X,Y,20
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181181091,A,1220,1340,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181180791,E,4690,4920,X,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181180792,E,2810,2950,X,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181180794,E,1870,2050,X,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,433,1010,94,245,94,12181181287,E,770,840,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,485,1250,115,255,115,12181180808,A,1310,1440,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,485,1250,115,255,115,12181180811,A,3330,3490,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181180784,E,710,780,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181180786,E,710,780,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,578,1250,132,314,132,12181180900,E,4000,4200,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,578,1250,132,314,132,12181180901,E,2000,2200,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,578,1250,132,314,132,12181181345,E,400,440,N,Y,10
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,578,1250,132,314,132,12181181349,E,2800,2940,N,Y,5
2024/06/04,KS231,CM127,CM127,CM127,KB230,5,585,1250,135,315,135,12181181338,A,1200,1320,N,Y,10
2024/06/04,KS231,CM147,,,KB230,3,389,1330,136,117,136,12181180527,A,2520,2640,N,Y,5
2024/06/04,KS231,CM147,,,KB230,3,453,1463,125,203,125,12181181232,E,1780,1950,N,A,10
2024/06/04,KS231,CM147,CM147,CM147,KB160,5,523,1110,119,285,119,12181181292,E,6400,6720,N,Y,5
2024/06/04,KS231,CM147,CM147,CM147,KB160,5,523,1110,119,285,119,12181181329,E,5200,5460,N,Y,5
2024/06/04,KS231,CM147,CM147,CM147,KB230,5,618,1460,132,354,132,12181181334,E,8400,8820,N,Y,5
2024/06/04,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181180842,A,400,440,N,A,10
2024/06/04,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181181068,A,2080,2180,N,Y,5
2024/06/04,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181181390,A,200,220,W,Y,10
2024/06/04,KS231,CM197,,,KB230,3,349,1030,91,167,91,12181181029,A,3890,4080,N,Y,5
2024/06/04,KS231,CM197,,,KB230,3,444,1099,129,186,129,12181181070,A,1960,2150,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181097,A,450,490,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181181088,A,1120,1230,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181181093,A,980,1070,W,Y,10
2024/06/04,KS231,CM197,,,KB230,3,558,1739,113,332,113,12181181311,A,600,660,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,558,1739,113,332,113,12181181312,A,1000,1100,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,558,1739,113,332,113,12181181313,A,1000,1100,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1500,173,419,173,12181181306,A,1200,1320,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1500,173,419,173,12181181307,A,600,660,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1500,173,419,173,12181181308,A,600,660,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1620,173,419,173,12181181316,A,2000,2200,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1620,173,419,173,12181181317,A,1500,1650,N,Y,10
2024/06/04,KS231,CM197,,,KB230,3,765,1620,173,419,173,12181181318,A,600,660,N,Y,10
2024/06/04,KS231,CM197,CM197,CM197,KB160,5,487,1122,129,229,129,12181180337,A,4850,5090,N,Y,5
2024/06/05,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181180951,T,3720,3900,Y,A,5
2024/06/05,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181180953,T,6000,6300,Y,A,5
2024/06/05,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181180956,T,5000,5250,Y,A,5
2024/06/05,CM127,CM127,CM127,CM127,CM127,5,315,613,315,0,0,12181180952,T,2570,2690,Y,A,5
2024/06/05,CM127,CM127,CM127,CM127,CM127,5,327,392,327,0,0,12181181262,R,8000,8400,Y,A,5
2024/06/05,CM87,,,CM87,CM87,3,0,0,0,0,0,12181181494,W,50400,51400,Y,A,2
2024/06/05,CM97,,,CM100,CM97,3,0,0,0,0,0,12181181135,W,12480,12730,Y,A,2
2024/06/05,CM97,,,CM100,CM97,3,0,0,0,0,0,12181181136,W,12480,12730,Y,A,2
2024/06/05,CM97,,,CM127,CM97,3,0,0,0,0,0,12181180429,W,5000,5250,Y,Y,5
2024/06/05,CM97,CM127,,,CM97,3,0,0,0,0,0,12181180922,W,667,730,Y,A,10
2024/06/05,CM97,CM127,,,CM97,3,0,0,0,0,0,12181181503,W,3000,3000,Y,A,0
2024/06/05,CM97,CM127,,,CM97,3,373,281,373,0,0,12181180424,T,8000,8400,Y,A,5
2024/06/05,KAP185,CM147,CM147,CM147,KAP185,5,352,1602,352,0,0,12181175945,X,20000,20400,Y,Y,2
2024/06/05,KAV150,CM100,CM100,CM112,KAV150,5,493,1366,132,229,132,12181181289,A,6000,6300,N,Y,5
2024/06/05,KAV150,CM100,CM100,CM112,KAV150,5,493,1366,132,229,132,12181181291,A,10000,10500,N,Y,5
2024/06/05,KAV150,CM100,CM100,CM112,KAV150,5,493,1404,132,229,132,12181181290,A,7000,7350,N,Y,5
2024/06/05,KB120,,,CM127,KB120,3,711,1099,711,0,0,12181180766,S,500,550,Y,A,10
2024/06/05,KB120,,,CM127,KB120,3,711,1100,711,0,0,12181180494,S,3250,3410,Y,Y,5
2024/06/05,KB120,CM112,,,KB120,3,387,1270,95,197,95,12181181135,A,12480,12730,X,Y,2
2024/06/05,KB120,CM112,,,KB120,3,387,1270,95,197,95,12181181136,A,12480,12730,X,Y,2
2024/06/05,KB160,,,CM127,KB120,3,565,1271,130,305,130,12181180522,A,3460,3630,X,Y,5
2024/06/05,KB160,CM127,,,KB160,3,0,0,0,0,0,12181180821,W,810,890,Y,A,10
2024/06/05,KB160,CM127,,,KB160,3,0,0,0,0,0,12181180823,W,810,890,Y,A,10
2024/06/05,KB160,CM127,,,KB160,3,0,0,0,0,0,12181180825,W,740,810,Y,A,10
2024/06/05,KB160,CM127,,,KB160,3,0,0,0,0,0,12181180826,W,2600,2730,Y,A,5
2024/06/05,KB160,CM127,,,KB160,3,175,0,175,0,0,12181180818,U,1420,1560,Y,A,10
2024/06/05,KB160,CM127,,,KB160,3,175,0,175,0,0,12181180822,U,1010,1110,Y,A,10
2024/06/05,KB160,CM127,,,KB160,3,180,0,180,0,0,12181181159,U,600,660,Y,Y,10
2024/06/05,KB160,CM127,,,KB160,3,215,0,215,0,0,12181180814,U,2130,2230,Y,A,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181181249,V,5869,6160,Y,A,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181181246,V,7013,7360,Y,Y,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,215,1320,215,0,0,12181181174,V,9820,10310,Y,A,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181180816,U,2960,3100,Y,A,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,270,0,270,0,0,12181181206,U,4100,4300,Y,A,5
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,553,1376,129,295,129,12181181455,A,15000,15300,N,Y,2
2024/06/05,KB160,CM127,CM127,CM127,KB160,5,567,1150,140,287,140,12181180335,A,930,1020,N,Y,10
2024/06/05,KB230,,,CM147,KB230,3,700,1200,700,0,0,12181180242,X,3500,3670,Y,Y,5
2024/06/05,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181180951,A,3720,3900,N,Y,5
2024/06/05,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181180953,A,6000,6300,N,Y,5
